PERMNO,date,BIDLO,ASKHI,PRC,VOL,BID,ASK,NUMTRD,Ticker
84398,7/17/2019,297.73999,299.92999,297.73999,44102443,297.76999,297.78,,
84398,7/18/2019,296.70001,299.25,298.82999,51701687,298.85001,298.85999,,
84398,7/19/2019,296.95999,300.07001,297.17001,71081238,297.10999,297.12,,
84398,7/22/2019,297.04001,298.5,297.89999,43687404,297.92001,297.92001,,
84398,7/23/2019,298.22,300.03,300.03,44657973,299.95999,299.97,,
84398,7/24/2019,299.09,301.44,301.44,47213232,301.37,301.38,,
84398,7/25/2019,299.10999,301,300,55394092,299.95001,299.95999,,
84398,7/26/2019,300.62,302.23001,302.01001,45084077,301.98001,301.98999,,
84398,7/29/2019,300.85001,301.92999,301.45999,38126462,301.48001,301.48999,,
84398,7/30/2019,299.48999,301.17001,300.72,45849045,300.81,300.82001,,
84398,7/31/2019,295.20001,301.20001,297.42999,104245162,297.38,297.39001,,
84398,8/1/2019,293.95999,300.87,294.84,142646576,294.87,294.88,,
84398,8/2/2019,290.89999,294.12,292.62,116749695,292.76001,292.76999,,
84398,8/5/2019,281.72,288.20999,283.82001,178745449,284.03,284.04001,,
84398,8/6/2019,284.28,288.04001,287.79999,120711682,287.78,287.79001,,
84398,8/7/2019,282.04001,288.82001,287.97,140572265,288.03,288.04001,,
84398,8/8/2019,289.01001,293.62,293.62,87713904,293.54999,293.56,,
84398,8/9/2019,289.64999,293.23999,291.62,93729958,291.57999,291.59,,
84398,8/12/2019,287.01999,291.60519,288.07001,65527632,288.09,288.10001,,
84398,8/13/2019,287.35999,294.14999,292.54999,94792972,292.42001,292.42999,,
84398,8/14/2019,283.76001,292.46439,283.89999,135622053,283.92999,283.94,,
84398,8/15/2019,282.39001,285.64001,284.64999,101929845,284.67001,284.67999,,
84398,8/16/2019,284.71381,289.32999,288.85001,85825286,288.85999,288.87,,
84398,8/19/2019,291.44,293.07999,292.32999,53640153,292.32001,292.32999,,
84398,8/20/2019,289.95001,292.35999,290.09,51652752,290.04001,290.04999,,
84398,8/21/2019,291.72,292.85999,292.45001,49723430,292.42001,292.42999,,
84398,8/22/2019,290.39999,293.92999,292.35999,51739292,292.31,292.32001,,
84398,8/23/2019,283.47,292.76001,284.85001,149318151,284.81,284.82001,,
84398,8/26/2019,285.57999,288,288,72620598,287.97,287.98001,,
84398,8/27/2019,286.03,289.95001,286.87,68262998,286.85001,286.85999,,
84398,8/28/2019,285.25,289.07001,288.89001,59852324,288.82999,288.85001,,
84398,8/29/2019,290.60999,293.16,292.57999,57998913,292.56,292.57001,,
84398,8/30/2019,291.42001,294.2399,292.45001,62961780,292.45999,292.47,,
84398,9/3/2019,289.26999,291.57999,290.73999,69231875,290.76001,290.76999,,
84398,9/4/2019,292.31,294.05499,294.04001,47003957,293.95999,293.97,,
84398,9/5/2019,294.00101,298.82999,297.82001,83356779,297.82001,297.82999,,
84398,9/6/2019,297.42001,298.76001,298.04999,49584290,298.07001,298.07999,,
84398,9/9/2019,297.16,299.23999,298.20001,51260290,298.14001,298.14999,,
84398,9/10/2019,295.97,298.20001,298.13,57947101,298.20001,298.20999,,
84398,9/11/2019,297.75,300.34,300.25,68821066,300.28,300.29001,,
84398,9/12/2019,300.41,302.45999,301.29001,72908745,301.26001,301.26999,,
84398,9/13/2019,300.67999,302.17001,301.09,62104838,301.04001,301.06,,
84398,9/16/2019,299.45001,301.13779,300.16,58191175,300.14999,300.16,,
84398,9/17/2019,299.75,301.01999,300.92001,42904427,300.94,300.95001,,
84398,9/18/2019,298.23999,301.22,301.10001,74192091,301.09,301.10001,,
84398,9/19/2019,300.7103,302.63,301.07999,78099215,301.04999,301.06,,
84398,9/20/2019,297.41,300.67001,298.28,97455979,298.13,298.14001,,
84398,9/23/2019,297.26999,299,298.20999,47541321,298.25,298.26001,,
84398,9/24/2019,294.81,299.84,295.87,97367568,295.79999,295.81,,
84398,9/25/2019,294.32999,298.10999,297.62,73434081,297.59,297.60001,,
84398,9/26/2019,295.45001,297.85999,297,58722357,296.97,296.98001,,
84398,9/27/2019,293.69,297.9465,295.39999,84781110,295.35001,295.35999,,
84398,9/30/2019,295.92001,297.54999,296.76999,52562761,296.82001,296.82999,,
84398,10/1/2019,293,298.45499,293.23999,89900420,293.20999,293.22,,
84398,10/2/2019,286.64001,291.51001,288.06,124523974,288.03,288.04001,,
84398,10/3/2019,284.82001,290.45001,290.42001,85906799,290.37,290.38,,
84398,10/4/2019,290.82001,294.63,294.35001,66700681,294.37,294.38,,
84398,10/7/2019,292.76999,295.26001,293.07999,60656561,293.10999,293.12,,
84398,10/8/2019,288.48999,291.85001,288.53,101575470,288.54999,288.56,,
84398,10/9/2019,288.65591,292.29999,291.26999,65707329,291.22,291.23001,,
84398,10/10/2019,291,294.20999,293.23999,57255974,293.23001,293.23999,,
84398,10/11/2019,296.14481,298.73999,296.28,101228577,296.26001,296.26999,,
84398,10/14/2019,295.57001,296.67001,295.95001,40546668,296.01001,296.01999,,
84398,10/15/2019,296.97,299.70001,298.88,47832356,298.89999,298.91,,
84398,10/16/2019,297.92001,299.16,298.39999,50563596,298.42001,298.42999,,
84398,10/17/2019,298.51501,300.23999,299.28,46784885,299.23001,299.25,,
84398,10/18/2019,296.98999,299.39499,297.97,64338028,297.97,297.98001,,
84398,10/21/2019,298.935,300.20999,299.98999,39460901,300.04999,300.06,,
84398,10/22/2019,298.91,300.89999,299.01001,49126038,299.01999,299.03,,
84398,10/23/2019,298.495,299.94,299.88,34991829,299.85001,299.85999,,
84398,10/24/2019,299.46011,301.07001,300.37,35857459,300.41,300.42001,,
84398,10/25/2019,299.6806,302.20001,301.60001,45205412,301.64001,301.64999,,
84398,10/28/2019,302.91,303.85001,303.29999,42146965,303.35001,303.35999,,
84398,10/29/2019,302.85999,304.23001,303.20999,44284921,303.20001,303.20999,,
84398,10/30/2019,301.98999,304.54999,304.14001,49643928,304.14001,304.14999,,
84398,10/31/2019,301.73001,304.13,303.32999,69053791,303.26001,303.26999,,
84398,11/1/2019,304.73999,306.19,306.14001,71141515,306.17999,306.19,,
84398,11/4/2019,306.95999,308,307.37,60606916,307.32999,307.35001,,
84398,11/5/2019,306.70999,307.91949,307.03,42933219,307,307.01001,,
84398,11/6/2019,306.06,307.39999,307.10001,46487108,307.14001,307.14999,,
84398,11/7/2019,307.66,309.64999,308.17999,54272274,308.22,308.23001,,
84398,11/8/2019,307.03,309.0036,308.94,49068797,308.97,308.98001,,
84398,11/11/2019,307.26999,308.54001,308.35001,35934909,308.39001,308.39999,,
84398,11/12/2019,308.14999,309.98999,309,46484624,308.92999,308.94,,
84398,11/13/2019,307.66,309.54001,309.10001,54459018,309.07001,309.07999,,
84398,11/14/2019,308.09,309.64001,309.54999,52001874,309.51999,309.53,,
84398,11/15/2019,310.26001,311.84,311.79001,62706192,311.82001,311.82999,,
84398,11/18/2019,311.03,312.28,312.01999,49327980,311.98999,312,,
84398,11/19/2019,311.22,312.69,311.92999,67927818,311.88,311.89001,,
84398,11/20/2019,309.06,311.85001,310.76999,79696276,310.79001,310.79999,,
84398,11/21/2019,309.39001,311.01001,310.26999,54664690,310.28,310.29999,,
84398,11/22/2019,309.85001,311.23999,310.95999,44850228,310.98999,311,,
84398,11/25/2019,311.98001,313.37,313.37,48762676,313.34,313.35999,,
84398,11/26/2019,313.06,314.28,314.07999,37727953,314.01001,314.01999,,
84398,11/27/2019,314.37,315.48001,315.48001,44793179,315.42999,315.44,,
84398,11/29/2019,314.06,315.13,314.31,36592740,314.26001,314.26999,,
84398,12/2/2019,311.17001,314.66,311.64001,76110027,311.59,311.60001,,
84398,12/3/2019,307.13,309.64001,309.54999,75172709,309.47,309.48001,,
84398,12/4/2019,310.32001,312.12,311.45999,49190402,311.45999,311.48001,,
84398,12/5/2019,310.57999,312.25,312.01999,40781669,312.04001,312.04999,,
84398,12/6/2019,314.10999,315.31,314.87,48956767,314.82001,314.82999,,
84398,12/9/2019,313.79999,315.17999,313.88,34904315,313.87,313.88,,
84398,12/10/2019,312.81,314.54999,313.53,53107133,313.54001,313.54999,,
84398,12/11/2019,313.4393,314.70001,314.42001,53521450,314.39999,314.41,,
84398,12/12/2019,314.17001,317.98999,317.13,96585802,317.13,317.14001,,
84398,12/13/2019,316.01999,318.67001,317.32001,81546487,317.26999,317.28,,
84398,12/16/2019,317.25421,320.14999,319.5,82836128,319.5,319.51001,,
84398,12/17/2019,319.48001,320.25,319.57001,61131769,319.54999,319.56,,
84398,12/18/2019,319.53,320.25,319.59,48199955,319.56,319.57001,,
84398,12/19/2019,319.5246,320.98001,320.89999,85388424,320.89999,320.92001,,
84398,12/20/2019,319.3873,321.97421,320.73001,149338215,320.95001,320.95999,,
84398,12/23/2019,321.06,321.64999,321.22,53015641,321.22,321.23001,,
84398,12/24/2019,320.89999,321.51999,321.23001,20270007,321.23999,321.25,,
84398,12/26/2019,321.64001,322.95001,322.94,31024188,322.89999,322.91,,
84398,12/27/2019,322.28,323.79999,322.85999,42554820,322.85999,322.88,,
84398,12/30/2019,320.54999,323.10001,321.07999,49782730,321.10001,321.10999,,
84398,12/31/2019,320.14999,322.13,321.85999,57106998,321.89001,321.89999,,
84398,1/2/2020,322.53,324.89001,324.87,59253833,324.82999,324.84,,
84398,1/3/2020,321.10001,323.64001,322.41,77783121,322.44,322.45001,,
84398,1/6/2020,320.35999,323.73001,323.64001,55761948,323.66,323.67999,,
84398,1/7/2020,322.23999,323.54001,322.73001,42854811,322.76001,322.76999,,
84398,1/8/2020,322.67001,325.78,324.45001,68434153,324.41,324.42999,,
84398,1/9/2020,325.51999,326.73001,326.64999,48569601,326.62,326.63,,
84398,1/10/2020,325.20001,327.45999,325.70999,53057389,325.69,325.70001,,
84398,1/13/2020,325.92001,327.95999,327.95001,47262010,327.92001,327.94,,
84398,1/14/2020,326.84399,328.62,327.45001,63036384,327.42999,327.44,,
84398,1/15/2020,327.26001,329.01999,328.19,72056598,328.17001,328.17001,,
84398,1/16/2020,329.45001,330.92001,330.92001,54050328,330.89001,330.89999,,
84398,1/17/2020,330.85391,332.17999,331.95001,95846017,332.01001,332.01999,,
84398,1/21/2020,330.82001,332.17999,331.29999,77742415,331.31,331.32001,,
84398,1/22/2020,331.17001,332.95001,331.34,48914899,331.38,331.39001,,
84398,1/23/2020,329.41,332.16821,331.72,51962994,331.73999,331.76001,,
84398,1/24/2020,327.35999,332.53,328.76999,87578442,328.73999,328.75,,
84398,1/27/2020,322.66,325.12,323.5,84062463,323.51001,323.51999,,
84398,1/28/2020,323.60379,327.85001,326.89001,63833953,326.89001,326.89999,,
84398,1/29/2020,326.39999,328.63,326.62,54040889,326.63,326.64001,,
84398,1/30/2020,323.54001,327.91,327.67999,75491844,327.64999,327.66,,
84398,1/31/2020,320.73001,327.17001,321.73001,113845576,321.73999,321.75,,
84398,2/3/2020,323.22,326.16,324.12,69242293,324.14001,324.14999,,
84398,2/4/2020,327.72,330.01001,329.06,62573190,329.07001,329.09,,
84398,2/5/2020,330.67001,333.09,332.85999,65951146,332.82001,332.82999,,
84398,2/6/2020,332.79999,334.19,333.98001,50359688,333.95999,333.97,,
84398,2/7/2020,331.60001,333.99411,332.20001,64139443,332.20001,332.20999,,
84398,2/10/2020,331.19,334.75,334.67999,42070006,334.69,334.70001,,
84398,2/11/2020,334.68399,337.01999,335.26001,54864533,335.28,335.29001,,
84398,2/12/2020,336.42999,337.64999,337.42001,43992662,337.41,337.42001,,
84398,2/13/2020,335.56,338.12,337.06,54501922,337.06,337.07001,,
84398,2/14/2020,336.20001,337.73001,337.60001,64582210,337.60001,337.60999,,
84398,2/18/2020,335.20999,337.66769,336.73001,57342526,336.70001,336.70999,,
84398,2/19/2020,337.48001,339.07999,338.34,48814692,338.29999,338.31,,
84398,2/20/2020,333.6817,338.64001,336.95001,74163362,336.97,336.98001,,
84398,2/21/2020,332.57999,335.81,333.48001,113788208,333.48999,333.5,,
84398,2/24/2020,321.23999,333.56229,322.42001,161088409,322.39999,322.41,,
84398,2/25/2020,311.69,324.60999,312.64999,218913168,312.69,312.70001,,
84398,2/26/2020,310.70001,318.10999,311.5,194773819,311.54999,311.56,,
84398,2/27/2020,297.51001,311.56369,297.51001,284353459,297.56,297.57001,,
84398,2/28/2020,285.54001,297.892,296.26001,385764020,296.14999,296.16,,
84398,3/2/2020,294.45999,309.16,309.09,238703625,309.07999,309.09,,
84398,3/3/2020,297.57001,313.84,300.23999,300139149,300.35999,300.37,,
84398,3/4/2020,303.32999,313.10001,312.85999,176613448,312.91,312.91,,
84398,3/5/2020,300.01001,308.47,302.45999,186366809,302.44,302.45001,,
84398,3/6/2020,290.23001,298.78,297.45999,228667168,297.41,297.42001,,
84398,3/9/2020,273.45001,284.19,274.23001,309417349,274.39999,274.41,,
84398,3/10/2020,273.5,288.51999,288.42001,276444058,288.44,288.45001,,
84398,3/11/2020,270.88,281.94,274.35999,256416563,274.35999,274.37,,
84398,3/12/2020,247.67999,266.66,248.11,392220669,248.09,248.10001,,
84398,3/13/2020,248.5237,271.4754,269.32001,329566100,270.92999,270.94,,
84398,3/16/2020,237.36,256.89999,239.85001,297240027,239.41,239.44,,
84398,3/17/2020,237.07001,256.17001,252.8,262070471,254.34,254.19,,
84398,3/18/2020,228.02,248.37,240,327597131,240.97,240.98,,
84398,3/19/2020,232.22,247.38,240.50999,289322037,241.14999,241.17999,,
84398,3/20/2020,228.5,244.47,228.8,347158794,228.94,228.95,,
84398,3/23/2020,218.25999,229.6833,222.95,326025169,222.50999,222.52,,
84398,3/24/2020,233.8,244.10001,243.14999,235494475,243.60001,243.61,,
84398,3/25/2020,239.75,256.35001,246.78999,299430255,246.75999,246.77,,
84398,3/26/2020,249.05,262.79999,261.20001,257632816,261.39001,261.39999,,
84398,3/27/2020,251.05,260.81,253.42,224341217,253.38,253.39999,,
84398,3/30/2020,253.53,262.42999,261.64999,170961866,261.67999,261.69,,
84398,3/31/2020,256.22,263.32999,257.75,194881060,257.70001,257.72,,
84398,4/1/2020,243.89999,257.65909,246.14999,189554623,246.12,246.12,,
84398,4/2/2020,244.59,252.67999,251.83,177660430,251.88,251.87,,
84398,4/3/2020,245.22,253.32001,248.19,135561171,248.23,248.24001,,
84398,4/6/2020,248.1698,267,264.85999,188061238,264.95999,264.97,,
84398,4/7/2020,264.89001,275.03,265.13,201427189,265.10001,265.10999,,
84398,4/8/2020,265.25421,276,274.03,153774487,274.09,274.10001,,
84398,4/9/2020,275.47,281.20001,278.20001,190282705,278.25,278.26001,,
84398,4/13/2020,271.41,277.51001,275.66,114839053,275.56,275.57001,,
84398,4/14/2020,275.51059,284.89999,283.79001,134143350,283.87,283.89001,,
84398,4/15/2020,275.45999,283.9407,277.76001,121775006,277.73001,277.73999,,
84398,4/16/2020,275.76001,280.03,279.10001,131798325,279.20999,279.22,,
84398,4/17/2020,282.39999,287.29999,286.64001,146684784,286.72,286.73001,,
84398,4/20/2020,281.35001,286.7912,281.59,100109285,281.60001,281.60999,,
84398,4/21/2020,272.01999,278.04001,273.04001,126385698,273.01001,273.01999,,
84398,4/22/2020,276.91,281,279.10001,93524584,279.17001,279.17999,,
84398,4/23/2020,278.75,283.94,279.07999,104709693,279.06,279.07001,,
84398,4/24/2020,278.5,283.70001,282.97,85165953,283.03,283.04001,,
84398,4/27/2020,284.62,288.26999,287.04999,77896608,287.12,287.12,,
84398,4/28/2020,285.39999,291.39999,285.73001,105269985,285.78,285.79001,,
84398,4/29/2020,290.41,294.88,293.20999,118745579,293.17999,293.19,,
84398,4/30/2020,288.59,293.32391,290.48001,122901701,290.38,290.39001,,
84398,5/1/2020,281.51999,290.6572,282.79001,125180028,282.72,282.73001,,
84398,5/4/2020,279.13,283.89999,283.57001,80873213,283.66,283.67001,,
84398,5/5/2020,283.71341,289.25,286.19,79569938,286.20999,286.22,,
84398,5/6/2020,283.78,288.45999,284.25,73632628,284.29001,284.31,,
84398,5/7/2020,287.13,289.78,287.67999,75250412,287.70001,287.72,,
84398,5/8/2020,289.85999,292.95001,292.44,76622128,292.45999,292.47,,
84398,5/11/2020,289.88,294,292.5,79514231,292.54999,292.56,,
84398,5/12/2020,286.51999,294.23999,286.67001,95870786,286.60999,286.62,,
84398,5/13/2020,278.965,287.19,281.60001,144721099,281.67001,281.67999,,
84398,5/14/2020,272.98999,285.10999,284.97,121977890,285.04999,285.06,,
84398,5/15/2020,281.34,286.32999,286.28,111146276,286.25,286.26999,,
84398,5/18/2020,292.70001,296.75,295,120320229,294.98001,294.98999,,
84398,5/19/2020,291.95001,296.20499,291.97,95189316,292.01001,292.01999,,
84398,5/20/2020,295.57001,297.87,296.92999,85861691,296.95999,296.97,,
84398,5/21/2020,293.6886,297.67001,294.88,78293925,294.78,294.79001,,
84398,5/22/2020,293.22,295.63,295.44,63958200,295.39001,295.39999,,
84398,5/26/2020,295.4646,302.19,299.07999,88951442,299.14999,299.14999,,
84398,5/27/2020,296.87,303.57001,303.53,104817449,303.48001,303.48999,,
84398,5/28/2020,302.23999,306.84,302.97,90767807,302.94,302.95001,,
84398,5/29/2020,299.47,304.95999,304.32001,119265702,304.14999,304.16,,
84398,6/1/2020,303.06,306.20499,305.54999,56779836,305.57999,305.60001,,
84398,6/2/2020,305.10001,308.13,308.07999,74267162,308.10999,308.13,,
84398,6/3/2020,309.94,313.22,312.17999,92567574,312.20999,312.22,,
84398,6/4/2020,309.07999,313,311.35999,75794363,311.29001,311.31,,
84398,6/5/2020,317.16,321.27499,319.34,150524674,319.26999,319.28,,
84398,6/8/2020,319.63,323.41,323.20001,73641217,323.23999,323.25,,
84398,6/9/2020,319.35999,323.28491,320.79001,77479228,320.81,320.82001,,
84398,6/10/2020,318.22089,322.39001,319,95000766,319.01001,319.01999,,
84398,6/11/2020,300.01001,312.14999,300.60999,209243560,300.60999,300.62,,
84398,6/12/2020,298.60001,309.07999,304.20999,194678879,304.26999,304.28,,
84398,6/15/2020,296.73999,308.28,307.04999,135782724,307.01999,307.03,,
84398,6/16/2020,307.67001,315.64001,312.95999,137627502,312.92999,312.94,,
84398,6/17/2020,310.85999,314.39001,311.66,83398944,311.56,311.57001,,
84398,6/18/2020,309.51001,312.29999,311.78,80828658,311.73999,311.75,,
84398,6/19/2020,306.53,314.38,308.64001,135549624,308.56,308.57001,,
84398,6/22/2020,306.75,311.04999,310.62,74649389,310.67999,310.69,,
84398,6/23/2020,311.61011,314.5,312.04999,68471246,312.01999,312.03,,
84398,6/24/2020,302.10001,310.51001,304.09,132813492,304.10999,304.12,,
84398,6/25/2020,301.28,307.64001,307.35001,89467968,307.25,307.26999,,
84398,6/26/2020,299.42001,306.39001,300.04999,127961017,300.01001,300.01999,,
84398,6/29/2020,298.92999,304.60999,304.45999,79773260,304.42001,304.42999,,
84398,6/30/2020,303.82001,310.20001,308.35999,113394772,308.56,308.57001,,
84398,7/1/2020,309.07001,311.89001,310.51999,72396542,310.57001,310.57999,,
84398,7/2/2020,311.51001,315.70001,312.23001,69344217,312.17999,312.20001,,
84398,7/6/2020,315.56,317.67999,317.04999,61713828,316.98001,316.98999,,
84398,7/7/2020,313.37,317.51999,313.78,82909963,313.70999,313.72,,
84398,7/8/2020,312.70001,316.29999,316.17999,54638596,316.10999,316.12,,
84398,7/9/2020,310.67999,317.10001,314.38,83354158,314.42001,314.42999,,
84398,7/10/2020,312.76001,317.88,317.59,57550365,317.62,317.63,,
84398,7/13/2020,314.13,322.70999,314.84,102997484,314.79999,314.81,,
84398,7/14/2020,312,319.76001,318.92001,93656951,318.88,318.89001,,
84398,7/15/2020,319.26501,323.04001,321.85001,87196524,321.85999,321.87,,
84398,7/16/2020,319.09,321.28,320.79001,54622520,320.81,320.82001,,
84398,7/17/2020,319.73499,322.57001,321.72,62774911,321.67001,321.67999,,
84398,7/20/2020,320.62,325.13,324.32001,56308849,324.35001,324.35999,,
84398,7/21/2020,323.94,326.92999,325.01001,57498967,324.95001,324.97,,
84398,7/22/2020,324.5,327.20001,326.85999,57792915,326.81,326.82001,,
84398,7/23/2020,321.48001,327.23001,322.95999,75737989,322.92999,322.94,,
84398,7/24/2020,319.246,321.98999,320.88,73766597,320.85001,320.85999,,
84398,7/27/2020,320.77499,323.41,323.22,48292970,323.17999,323.19,,
84398,7/28/2020,320.85001,323.64001,321.17001,57494979,321.20001,321.20999,,
84398,7/29/2020,322.07501,325.73001,325.12,48454159,325.07999,325.09,,
84398,7/30/2020,319.64001,324.41,323.95999,61861714,323.98001,323.98999,,
84398,7/31/2020,321.32999,326.63,326.51999,85210755,326.54001,326.54999,,
84398,8/3/2020,327.73001,329.62,328.79001,53077948,328.75,328.76001,,
84398,8/4/2020,327.85999,330.06,330.06,41917893,330.01999,330.03,,
84398,8/5/2020,331.17999,332.39001,332.10999,42866354,332.06,332.07001,,
84398,8/6/2020,331.13,334.45999,334.32999,43679447,334.29999,334.31,,
84398,8/7/2020,332.29999,334.88,334.57001,57308270,334.54001,334.54999,,
84398,8/10/2020,332.95499,335.76999,335.57001,44282089,335.54001,335.54999,,
84398,8/11/2020,332.01001,337.54001,332.79999,69601087,332.82999,332.84,,
84398,8/12/2020,332.83771,338.28,337.44,53826128,337.41,337.42001,,
84398,8/13/2020,335.82999,338.2514,336.82999,41816146,336.85999,336.87,,
84398,8/14/2020,335.62,337.42001,336.84,47260390,336.85999,336.87,,
84398,8/17/2020,336.85172,338.34,337.91,35480974,337.87,337.88,,
84398,8/18/2020,336.60999,339.10001,338.64001,38733908,338.60001,338.62,,
84398,8/19/2020,336.62,339.60999,337.23001,68054244,337.22,337.23001,,
84398,8/20/2020,335.22,338.79999,338.28,42207826,338.23999,338.25,,
84398,8/21/2020,337.54999,339.72,339.48001,55106628,339.42999,339.44,,
84398,8/24/2020,339.45041,343,342.92001,48588662,342.94,342.95001,,
84398,8/25/2020,342.26999,344.20999,344.12,38463381,344.09,344.10001,,
84398,8/26/2020,344.17001,347.85999,347.57001,50790237,347.54999,347.56,,
84398,8/27/2020,346.53,349.89999,348.32999,58034142,348.29001,348.29999,,
84398,8/28/2020,348.14999,350.72,350.57999,48588940,350.53,350.54001,,
84398,8/31/2020,349.06,351.29999,349.31,66099183,349.35001,349.35999,,
84398,9/1/2020,349.23999,352.70999,352.60001,54999325,352.56,352.57001,,
84398,9/2/2020,353.42999,358.75,357.70001,69540035,357.67999,357.69,,
84398,9/3/2020,342.59,356.38,345.39001,148011129,345.41,345.42001,,
84398,9/4/2020,334.87,347.82999,342.57001,139156281,342.60001,342.60999,,
84398,9/8/2020,332.88,342.64001,333.20999,114465322,333.26001,333.26999,,
84398,9/9/2020,336.60999,342.45999,339.79001,91462290,339.75,339.76001,,
84398,9/10/2020,332.85001,342.53,333.89001,90569548,333.92001,333.92999,,
84398,9/11/2020,331,336.97,334.06,84680194,334.07001,334.07999,,
84398,9/14/2020,334.22079,340.38,338.45999,65605686,338.41,338.42001,,
84398,9/15/2020,338.46829,342.01999,340.17001,52920862,340.14999,340.16,,
84398,9/16/2020,338.51999,343.06,338.82001,82211256,338.79999,338.81,,
84398,9/17/2020,332.991,337.69958,335.84,91523339,335.85999,335.87,,
84398,9/18/2020,327.97,335.48999,330.64999,105877942,330.67999,330.69,,
84398,9/21/2020,321.73001,327.13,326.97,99450829,327.01001,327.03,,
84398,9/22/2020,325.85999,330.89999,330.29999,63612107,330.32001,330.32999,,
84398,9/23/2020,322.10001,331.20001,322.64001,93112240,322.66,322.67001,,
84398,9/24/2020,319.79999,326.797,323.5,76681332,323.51001,323.51999,,
84398,9/25/2020,321.64001,329.57999,328.73001,71069426,328.67999,328.69,,
84398,9/28/2020,332.14999,334.95999,334.19,64584614,334.19,334.20001,,
84398,9/29/2020,331.62091,334.76999,332.37,51531594,332.38,332.39001,,
84398,9/30/2020,332.88,338.29001,334.89001,104081136,334.89001,334.89999,,
84398,10/1/2020,335.01001,338.73999,337.04001,88698745,337.01999,337.03,,
84398,10/2/2020,331.19,337.0126,333.84,89431112,333.85999,333.87,,
84398,10/5/2020,336.01001,339.95999,339.76001,45713108,339.70999,339.72,,
84398,10/6/2020,334.38,342.17001,334.92999,90128883,334.94,334.95001,,
84398,10/7/2020,338.09,341.63,340.76001,56999597,340.72,340.73001,,
84398,10/8/2020,341.85999,343.85001,343.78,45242476,343.72,343.73001,,
84398,10/9/2020,344.89001,347.35001,346.85001,59528606,346.82001,346.82999,,
84398,10/12/2020,349.06,354.01999,352.42999,80388533,352.39999,352.41,,
84398,10/13/2020,349.09,352.46509,350.13,73255513,350.14999,350.16,,
84398,10/14/2020,347.14001,351.92999,347.92999,57958749,347.98999,348,,
84398,10/15/2020,343.13,348.01999,347.5,60357659,347.5,347.51001,,
84398,10/16/2020,347.10001,350.75,347.29001,89501868,347.23999,347.25,,
84398,10/19/2020,341.04001,349.32999,342.01001,68425614,342.01999,342.03,,
84398,10/20/2020,342.64001,346.88,343.38,60051880,343.32999,343.35001,,
84398,10/21/2020,342.39999,348.68469,342.73001,63574979,342.67001,342.67999,,
84398,10/22/2020,340.64999,345.23999,344.60999,55399292,344.63,344.64001,,
84398,10/23/2020,343.13,345.98999,345.78,49143931,345.75,345.76001,,
84398,10/26/2020,335.62,342.98001,339.39001,91473002,339.41,339.42001,,
84398,10/27/2020,337.98999,340.12,338.22,65994108,338.26999,338.28,,
84398,10/28/2020,326.13,338.24829,326.66,127094307,326.67999,326.69,,
84398,10/29/2020,325.09,333.39499,329.98001,90597689,329.98999,330,,
84398,10/30/2020,322.60001,329.69,326.54001,120448685,326.51999,326.53,,
84398,11/2/2020,327.23999,332.35999,330.20001,86068299,330.20999,330.22,,
84398,11/3/2020,330.29349,338.25,336.03,93294192,335.95999,335.97,,
84398,11/4/2020,339.59,347.94,343.54001,126959700,343.47,343.48001,,
84398,11/5/2020,348.85999,352.19,350.23999,82039749,350.20001,350.20999,,
84398,11/6/2020,347.64999,351.51001,350.16,74972973,350.19,350.20001,,
84398,11/9/2020,354.06,364.38,354.56,172304203,354.53,354.54001,,
84398,11/10/2020,350.51001,355.17999,354.04001,85552022,354.07999,354.09,,
84398,11/11/2020,355.06,357.56,356.67001,58649048,356.60999,356.62,,
84398,11/12/2020,351.26001,356.7182,353.20999,68118563,353.26999,353.28,,
84398,11/13/2020,354.70999,358.89999,358.10001,62959429,358.04999,358.06,,
84398,11/16/2020,359.59,362.78,362.57001,74541138,362.44,362.45001,,
84398,11/17/2020,358.34,361.92001,360.62,66111009,360.63,360.64001,,
84398,11/18/2020,356.23999,361.5,356.28,70591299,356.29001,356.29999,,
84398,11/19/2020,354.14999,358.17999,357.78,59940947,357.73999,357.75,,
84398,11/20/2020,355.25,357.72,355.32999,70411890,355.34,355.35001,,
84398,11/23/2020,354.86499,358.82001,357.45999,63230608,357.48001,357.48999,,
84398,11/24/2020,359.29001,363.81,363.22,62415877,363.17001,363.17999,,
84398,11/25/2020,361.48001,363.16,362.66,45330890,362.64999,362.66,,
84398,11/27/2020,362.57999,364.17999,363.67001,28514072,363.64001,363.64999,,
84398,11/30/2020,359.17001,363.12,362.06,83872709,362,362,,
84398,12/1/2020,364.92999,367.67999,366.01999,74504969,365.97,365.98001,,
84398,12/2/2020,364.20001,366.95999,366.79001,45927000,366.75,366.76001,,
84398,12/3/2020,365.5,368.19,366.69,62881998,366.67001,366.67999,,
84398,12/4/2020,367.22,369.85001,369.85001,50749859,369.82001,369.82999,,
84398,12/7/2020,367.72,369.62,369.09,48944269,369.12,369.13,,
84398,12/8/2020,367.67001,370.78,370.17001,42458859,370.14001,370.14999,,
84398,12/9/2020,365.95001,371.04999,366.85001,74098312,366.89001,366.89999,,
84398,12/10/2020,364.42999,367.85999,366.73001,57735353,366.70999,366.72,,
84398,12/11/2020,363.26001,366.7402,366.29999,57698614,366.26999,366.28,,
